nitrogen,phosphorus,potassium,temperature,humidity,ph_level,rainfall_mm,soil_type,recommended_crop
52.539180700770046,48.420395690062,47.60601322114725,35.100351545680255,73.8191704054874,6.30377378470602,170.64902145210073,clay,rice
10.0,11.746153292424786,81.10012772527458,27.30234224058684,72.00714080417217,5.306243507013306,103.72214590322986,sandy,wheat
126.09826349123757,62.83559315632553,66.0729570834275,24.80473044947531,61.6868343700897,4.5837218997199844,119.17022315066383,peaty,wheat
93.67352703749191,19.638852110928926,46.125994584636416,21.21267683883289,52.554380883059785,6.54813346413971,5.0,loam,wheat
87.19957227399779,61.56939125880628,55.9735378871141,14.596457450077292,52.057301983961764,7.609611740692427,5.0,peaty,wheat
60.26934445858146,26.75998598758934,81.30968723803608,23.62443023928269,74.46326433176978,7.008914377252184,205.9924211851511,silt,rice
64.31762557708963,54.76879865320701,26.358668500941533,32.95206781646872,55.83185843085816,5.995321252321029,103.77637128329341,silt,tomato
26.239238330484213,52.11786052072088,85.21919055020027,28.46466911748646,42.577638973140395,6.388571635103307,145.81158966387198,sandy,citrus
17.41631455295458,28.65421175128115,83.03704649795648,28.350477170986434,74.59154531402807,8.17354532686098,130.77040281784113,clay,citrus
88.42086429212902,95.0,56.86869060582822,23.010586181907524,74.84474237195413,6.8950919264500055,76.03065344295855,peaty,tomato
41.09288345246427,89.5771995976214,69.84424328931254,23.33857309298962,82.65488483647357,6.4017693635947985,91.09152045251928,silt,tomato
85.74364041360582,24.74611917182958,70.46305289401214,36.56477403865876,75.45884259515697,6.161409106594882,77.10920957644669,clay,maize
58.51048074633694,43.42867179513994,52.93264321380147,31.58155720537283,40.26865434865627,7.275800045370921,84.11724111715914,clay,wheat
80.55453799947043,27.714217616384452,93.88714560438646,33.228174800859364,83.35344841200117,5.136720701785815,150.6016589086329,silt,rice
81.33594245379984,19.105117551613784,61.41686278950043,28.82267244516631,76.89720438117041,6.6595352302539705,121.01772792660589,silt,wheat
111.26111898308667,70.06861037839224,12.0,25.41280722581159,65.36558355929678,4.923111284545726,110.18006820277716,loam,wheat
104.96521762749418,28.441778527369372,70.07362252855694,22.42088261351781,57.24940762112517,7.829654270753032,75.15931989384963,silt,lettuce
82.9419496922975,14.318073910902235,106.69562147347713,30.013262231532494,65.08000251759582,7.017991858999905,27.459931407870428,peaty,citrus
103.1108607690744,42.16827404106426,57.10233163883757,24.541721925172578,58.70957755607064,7.125203550465567,119.07487675573226,clay,maize
88.24894795928512,47.841695589259714,74.31679546585235,24.90575628037481,95.0,5.088862625212551,174.35155279596415,sandy,rice
108.30140862018717,32.66114149261931,115.50256665334337,31.97745141472659,83.53822410916658,6.525219968323289,93.0525612979728,peaty,maize
64.13655284289098,55.02955073375131,95.6284706008135,27.906571089307096,53.41690202980335,7.241984356146482,155.66329105171357,peaty,citrus
88.33046679653802,61.41898031744969,55.49772487621261,22.355054164347102,54.108905109747525,5.028083076387928,118.03217363502723,peaty,wheat
67.66343406965538,40.08022131846524,12.0,20.763412651529155,85.93345042245068,5.9018365999431825,124.83254227112627,silt,lettuce
31.060807960692827,73.89669868246617,58.543336158687765,28.450201982417674,95.0,7.864796090530463,88.13889082921182,loam,soybean
53.38983482362994,42.14018979264843,74.23755796343686,26.473879328745646,61.67609367994445,7.820463125638138,98.71845595221897,clay,wheat
134.38849460504494,49.633366147539114,104.84764146139347,28.786597113553135,83.40736917199116,5.847850053634048,58.043242757692354,loam,maize
82.87176674041964,65.79395836437567,62.96615604801111,20.568033324581513,46.23586613937077,5.215577238032383,7.780783788334048,loam,wheat
73.06559006451845,68.25079059074446,61.67802111380459,15.697926213310739,64.94783263464723,6.353480903030654,220.27993126239915,silt,lettuce
29.200138438252424,40.967803153214476,102.94046433306954,29.24989170673274,77.0130091762628,6.60312599332149,123.14689462614955,sandy,citrus
91.77306684779902,33.42924625993021,83.0734058937968,20.134984915572304,73.25388756530461,6.6608668669576945,71.10388014943406,clay,lettuce
69.36481229088189,36.794277252020045,36.27916815531813,25.231926291931778,50.33618183405342,6.790517717683923,41.74529782162001,peaty,wheat
89.93535664374943,26.73337677728124,48.40892202605585,23.876982958924106,89.20234766199742,6.797260951054932,93.35464086005831,silt,lettuce
83.96414434995225,10.070537748065618,60.96479384861822,36.987570889023814,70.11754410244276,6.561121852252402,135.1470608803208,loam,wheat
95.07694681280168,12.045599527982525,21.624164437015352,28.05145645543073,56.561975009639845,7.680822735997923,87.66540855631268,peaty,wheat
15.8331394000327,25.175749496808052,12.0,25.829372313585438,64.98585396376987,6.117983561196292,164.3383471466356,silt,soybean
103.55855542246742,44.93300837959,12.0,30.086407902461293,76.88576365613721,6.778452413141251,158.98138621194636,sandy,rice
37.38481329909088,84.1575969513325,38.973733924595166,30.746114636004272,41.002436889386374,5.662761781456954,188.4002755698935,peaty,wheat
62.6948049559762,63.11860689239036,67.6869293292619,26.475209219999137,89.82160519892304,6.287007057813289,7.059404084009117,sandy,tomato
47.50927742535226,57.92145111663049,71.4922185527002,19.16470874882281,56.410519689468785,5.976450785717978,84.89917232371762,peaty,tomato
