soil_moisture,temperature,humidity,rainfall_forecast_mm,water_tank_level,crop_stage,soil_type,hour_of_day,irrigation_action
51.86617064687667,23.767993158775287,61.14875790912976,6.32300176878927,85.62066505626332,seedling,clay,18,short_cycle
40.84812095404973,28.706426895521403,71.91883776183138,9.84939418503477,42.29753357830336,vegetative,sandy,7,short_cycle
55.39571852497334,26.97938668323045,41.04096945695517,3.9685153485102465,86.06796755373327,seedling,silt,13,short_cycle
29.06174229416851,31.263659363066076,58.05314322113419,14.548622319810935,66.6648180621943,flowering,loam,22,standard_cycle
39.251846666652476,29.695200486293672,78.83395054789102,5.894687364303681,47.61135689396771,seedling,sandy,5,short_cycle
33.753208097958805,24.631319700455283,56.550590387386464,0.6936731236234417,11.773270085524207,harvest,silt,17,no_irrigation
67.84728872482859,24.473389368563087,84.62670237849146,2.1246637958989525,74.69393815276455,vegetative,sandy,8,no_irrigation
71.2970673334005,34.33657049129067,92.01103085447158,6.650945489128079,89.43342118264849,seedling,peaty,16,no_irrigation
81.86189061309523,36.557211394237626,43.20660586430662,7.0415971665392965,68.31720111486457,flowering,sandy,4,no_irrigation
62.62270149433572,19.310296742748438,68.28448922782721,2.6103953580827244,12.530476336215823,harvest,loam,16,no_irrigation
68.31148187503256,35.508544970323975,93.18342529851336,7.704541363260936,11.35201386199375,flowering,silt,10,no_irrigation
61.31836968465494,30.78042966639321,43.779950784607664,9.545114285991717,58.84551393170249,fruiting,sandy,19,short_cycle
38.06139964587447,31.08318311347533,54.94636941710762,2.395859066952896,83.4257212779877,seedling,clay,10,short_cycle
22.238989643080608,36.92472442694052,50.55949896134515,10.964463403773934,66.38989789680772,vegetative,silt,21,deep_irrigation
43.25531617185454,31.123115989473483,83.983645205082,2.300716322389894,91.86085793467677,vegetative,sandy,1,short_cycle
41.193783142020145,33.92181882969186,41.19848319818248,12.711905070377991,85.98101609818009,flowering,silt,7,short_cycle
66.89966172450127,18.403486871758318,42.303432278150105,3.6237819720410456,75.49996097925539,harvest,silt,12,no_irrigation
73.3476157917132,31.670771868455258,50.35007959089573,14.23056081963228,28.455144606008453,harvest,peaty,6,no_irrigation
48.64049807748622,38.515577942258204,59.36976683584811,9.488067743020217,95.70740564780883,vegetative,peaty,19,short_cycle
64.95506458175669,22.91789853052424,68.27622398954944,2.5285099223317142,41.97378353937038,harvest,sandy,4,no_irrigation
23.412518961837144,21.551746294256425,72.71855513430417,2.1820544809769364,64.99131696952406,fruiting,loam,7,standard_cycle
28.069019180224238,33.0348680712236,44.62348972243145,1.3113063468716661,75.96983143838617,harvest,peaty,8,standard_cycle
35.26621283149828,32.486355044029864,53.31380943729703,11.070518182734753,14.25312234092442,fruiting,silt,17,no_irrigation
56.50365346675194,23.630753043686838,63.0238366444672,9.16902646150682,39.26638355076204,harvest,peaty,14,short_cycle
81.5787824243786,25.402861415893504,89.55361234019014,4.990462394997923,69.97973166542675,seedling,silt,22,no_irrigation
64.14831236477987,19.486602194737422,80.52173856311006,8.576104859027286,10.889200798201376,harvest,peaty,1,no_irrigation
20.515855488651923,27.984450963008086,57.22732661067798,27.115968310008448,72.64127310289506,vegetative,clay,8,no_irrigation
72.46135383589319,38.68493983762929,83.04311183008488,16.241481379011017,13.24133437834926,fruiting,clay,1,no_irrigation
30.682938692720953,29.977434719130173,70.15930823752666,44.79088152329557,37.44965294336143,fruiting,clay,19,no_irrigation
50.105899025305476,33.61062477701035,74.43904717399232,21.272848254313946,38.26317949730734,flowering,silt,8,short_cycle
57.942529988140556,24.016010295918974,58.893250155381835,8.547158084547487,41.61077465621493,seedling,clay,10,short_cycle
36.52085912987012,35.636325685780434,59.73932247493886,5.767632438563799,34.99468939089176,harvest,silt,22,standard_cycle
72.56552045881884,21.21331852315897,86.54426327503455,3.9472943234646505,23.07020087093109,harvest,loam,22,no_irrigation
76.24367832628184,33.99841024291718,65.13206612758856,9.426997667797837,17.051124617735162,harvest,peaty,4,no_irrigation
41.84867688992875,33.72674812032534,80.40054188393273,2.813814563332045,71.87584944282085,seedling,clay,3,short_cycle
54.97192663038088,19.045723689277178,79.4160005778597,31.914680065680688,41.494933033492984,flowering,clay,20,no_irrigation
80.60396968345529,25.28517181155897,73.9692864015031,9.525670170373457,66.96697491114267,flowering,clay,5,no_irrigation
19.077140045160625,19.55738063882314,84.11905844754654,17.44138827778754,57.171637589837594,fruiting,loam,12,standard_cycle
47.72474969747731,20.482033343716335,36.051068721373284,13.871701515054065,34.077856825660106,seedling,sandy,5,short_cycle
61.94177881909929,34.948509555162126,74.07497090833142,7.8320041751245295,36.3204603012649,fruiting,sandy,10,short_cycle
64.94233923173073,35.65833580752991,89.08069966327304,4.931087308759383,88.32772876484447,harvest,peaty,1,no_irrigation
74.00303599404924,37.43963304224215,89.06317748535761,5.038767029453127,60.13481900077837,vegetative,clay,12,no_irrigation
42.19555015157543,38.193260469258234,38.05446378526854,5.266387142229526,98.54937114227072,flowering,silt,13,short_cycle
20.041364411718398,22.10010887085736,78.44018219255197,4.452455320592674,26.726736965476245,harvest,sandy,21,standard_cycle
38.80031062142823,21.33274908155013,68.14292094131383,19.103240537147514,94.71789321822068,fruiting,clay,15,short_cycle
62.06276212574353,22.020992082394756,66.93711054280973,3.9176793001627557,37.319883420601414,fruiting,sandy,4,no_irrigation
40.68614003224818,20.902001359622638,36.34340716525642,13.57272371131078,99.72877465234242,fruiting,peaty,1,short_cycle
27.21195800133652,28.495871365072198,77.85152365378286,8.780174459630432,45.06097712337199,fruiting,silt,8,standard_cycle
74.60365310537503,31.16496353294398,74.73560562840639,6.934378758049381,56.24106119928561,fruiting,silt,18,no_irrigation
40.143892423798505,27.892445381972884,48.91124019423867,18.425164212667248,29.129504947193897,seedling,sandy,3,short_cycle
63.24119063969927,20.215028120095646,52.69358949830289,2.3157099903457974,21.450272928688904,fruiting,sandy,6,no_irrigation
28.793509595110493,28.18234039534798,63.34555300989187,0.291631561901079,35.651777448362665,seedling,peaty,4,standard_cycle
73.7696658662637,29.63695361871752,91.56225321282557,0.31317660095948235,51.86312267412307,seedling,peaty,14,no_irrigation
42.5984715277304,35.83814127715347,88.10179782988807,5.188873036765294,44.74079933408886,seedling,clay,21,short_cycle
24.229039553635666,19.009665537161823,87.33012588842307,33.3672820800747,30.76749786507321,seedling,peaty,15,no_irrigation
56.00467951261921,19.019772237926247,58.288051843832335,2.69529298879855,71.94866625215174,fruiting,clay,21,short_cycle
27.389047265244216,37.53242534814626,82.26302415006373,1.5637813262363933,29.98314693196101,fruiting,peaty,14,deep_irrigation
76.367609990309,20.754500017733005,82.35541359927288,6.9539573474155745,61.463526376408,seedling,peaty,7,no_irrigation
26.668933673523426,30.748009672841295,46.914399721792265,8.38674692196237,85.91840906124816,seedling,clay,23,standard_cycle
19.513507528999227,35.138741052992046,66.93773530831227,5.827005057427729,12.34811116315186,seedling,sandy,12,no_irrigation
67.64989972934924,20.378846946036802,37.22986054776481,0.43857735687830623,51.84647442549643,fruiting,sandy,7,no_irrigation
57.794920364389505,19.298991972742087,79.53988089076789,21.86755833717223,19.943767949744398,flowering,clay,3,short_cycle
51.02875039979132,18.39908490905116,58.83821903186582,11.185527191516686,56.11751963704756,seedling,loam,20,short_cycle
60.28719892039601,19.062058535096646,85.54487148246915,31.864987434263455,77.42629396010425,seedling,sandy,13,no_irrigation
42.48927984498958,28.081080226931643,35.394313209810704,5.061416978560955,66.73033134364154,seedling,sandy,20,short_cycle
54.69916885255787,25.264140609104416,60.35640222805157,12.086117995851335,76.20569449819571,vegetative,sandy,8,short_cycle
56.58157447713525,36.920849884992755,36.48245730377882,32.00088134937507,83.8029137237081,fruiting,sandy,12,no_irrigation
77.33117279029753,25.54982814429022,60.17335518569148,12.795782711116884,50.56375191674561,flowering,sandy,2,no_irrigation
34.65830837174417,18.395915167143396,74.1581821411354,31.496350584373516,98.84826181494566,vegetative,sandy,22,no_irrigation
20.17926381613399,18.223382761078657,57.22917217717709,9.237942565025154,42.266078653955155,seedling,silt,11,standard_cycle
61.0465840178399,26.687198293648635,74.46714605895153,1.024016943946862,67.8907681360516,seedling,loam,0,short_cycle
62.35569904223967,36.26360548121333,86.99501181982407,1.8216627243108203,38.342767557682514,seedling,loam,15,no_irrigation
57.43632440147882,20.250979788295325,60.5501028281401,11.117189056536429,50.69059322013211,vegetative,loam,21,short_cycle
70.01885436874464,27.759870529247507,76.5289614151451,0.9406957209147502,43.94065114787996,harvest,clay,5,no_irrigation
39.849233965321744,27.18726305841077,93.88180027285249,9.764022725938782,85.4937677145475,fruiting,peaty,6,short_cycle
24.656766850167628,38.414434935309856,43.1878814310269,1.553061005845029,55.07167377833731,seedling,loam,5,deep_irrigation
24.93905549003525,33.352665476687136,67.42667570088992,21.131288806611863,87.85459763502931,flowering,peaty,12,deep_irrigation
67.50359042044374,37.4394039027182,46.20319783583375,8.153611278902533,47.50580377035075,flowering,silt,4,no_irrigation
27.518864244122113,19.00957584968869,82.57134064889755,51.94178204343824,45.568906394500424,vegetative,sandy,6,no_irrigation
74.80973432836112,31.352462153205032,74.47490398261212,3.1269181350688857,78.77791705180175,flowering,sandy,20,no_irrigation
58.023331226340154,18.127154763081872,56.420039552331886,3.382898146110253,91.71496675895187,vegetative,loam,5,short_cycle
73.1525533534138,28.92072471806827,66.93047522972391,9.294415413329613,48.10073192543746,harvest,peaty,0,no_irrigation
75.55548570849108,23.68960557332347,77.19144698863963,11.101324803168087,62.81991790135314,harvest,sandy,21,no_irrigation
46.36928139261167,22.738358836275808,77.26989009981307,2.757465482968448,9.7224291398473,seedling,peaty,16,no_irrigation
29.398855217309105,26.05497818068583,44.56258809807346,3.764353987725783,32.9296119834613,vegetative,clay,16,standard_cycle
36.15612155119484,21.26387345123878,63.296551502674745,2.704122029339801,67.37399673538692,fruiting,sandy,22,standard_cycle
54.90704901027068,38.28951891834374,76.02453648270128,8.791480547793318,84.17941439838089,flowering,loam,11,short_cycle
23.16850856992538,24.009508067210774,92.13599752173934,1.1012433797448957,36.5940516026529,vegetative,clay,14,standard_cycle
28.388818282939226,20.316712867512887,86.55258765337149,4.857667512276975,96.95725569047235,seedling,peaty,3,standard_cycle
43.04604230937135,37.22384708462022,61.93529094659672,4.0211465306386955,78.22769702017467,fruiting,silt,0,short_cycle
79.20881700873666,27.92103235341652,42.751909706247204,1.217295181472608,18.62744371160298,harvest,loam,13,no_irrigation
58.29376508720826,32.90222232439159,87.87259583418735,3.205494105061447,57.39668665623746,harvest,silt,23,short_cycle
36.77099386884225,32.47899092539912,39.36483924139197,8.023305327604428,81.0316277097892,harvest,silt,19,standard_cycle
19.915872927475085,34.510045795623014,79.06799084922747,36.70124096460602,91.39574123385432,flowering,peaty,22,no_irrigation
50.40476024399773,22.1884650444827,85.08818924470276,12.740187418721208,38.342536412739605,fruiting,peaty,1,short_cycle
39.85485332133043,33.572778434895405,54.89421299392098,0.4424712061446465,19.69957554523714,vegetative,loam,18,short_cycle
40.001272948939324,26.93314692313799,87.2782278028928,1.3566941550473257,26.63103655901225,harvest,peaty,13,short_cycle
65.77606103671167,33.7070243002027,73.89473555641572,9.583179271450366,22.57576180053581,harvest,clay,0,no_irrigation
63.59561582122638,18.915190134428027,92.96309939916571,8.198426635165312,62.48266381636648,harvest,clay,22,no_irrigation
39.1724026730976,20.262618671163082,46.08819526184029,6.322940316729651,70.55697598146264,flowering,silt,4,short_cycle
45.434878410797964,34.07211154204806,58.10801216805311,5.520593913182454,47.934189249079864,vegetative,loam,18,short_cycle
71.82512717228653,23.753145810177596,37.080140142512946,19.19483397143241,98.6146148852117,vegetative,peaty,20,no_irrigation
77.10241482407324,18.443098858032098,42.0757326515009,17.194807061018103,95.90328122070417,seedling,silt,23,no_irrigation
38.33686272363225,22.792855190817242,62.11702373382283,7.608135485648723,88.80769953654169,vegetative,peaty,17,short_cycle
38.47011525853321,29.759507554547,63.90687165882655,1.9145839736371355,46.348265063342545,fruiting,silt,11,short_cycle
60.76040765337714,19.513431234857933,39.63660328392925,17.329413959525375,15.478708612882091,fruiting,clay,19,short_cycle
76.59141145494826,33.653767868059155,79.67796154698823,5.344239097907463,67.1469685281823,harvest,silt,6,no_irrigation
52.35577776712011,20.09297550976891,77.41994800418642,29.655012150357894,26.71429618444646,flowering,sandy,21,no_irrigation
78.73539816047244,21.53897704068027,72.84769817421304,1.972991916877294,99.77864760737273,fruiting,clay,12,no_irrigation
77.10848535117862,29.238849654453407,41.31013451791054,2.0148541738256687,86.17613995078632,vegetative,sandy,10,no_irrigation
22.868828446517803,34.733188586315435,37.21387316727085,1.5508762121429815,60.33532017786951,fruiting,peaty,8,deep_irrigation
54.27163135182088,33.683209043226086,76.55736999434154,4.992125184315401,21.601873847879162,fruiting,peaty,21,short_cycle
77.50904526272839,37.561876877841286,38.01870939123297,7.178615688647775,41.79696962256522,vegetative,peaty,18,no_irrigation
59.68860263611178,37.50256385155551,65.84143048373753,12.35291864780423,74.39669246020604,fruiting,silt,23,short_cycle
59.99618352041051,37.23593964872354,35.34078734362803,7.737539474749,70.17425635210091,fruiting,sandy,16,short_cycle
29.539809335086105,19.28742158691219,83.10912824585228,5.897136404792828,26.429625244848005,flowering,sandy,13,standard_cycle
72.30848606344546,27.899667729740624,68.12794320400857,3.237013743065215,31.90958870310952,seedling,silt,19,no_irrigation
81.33529829641768,24.527783791392775,43.85299292634253,0.3966696272244873,14.240155689009777,vegetative,silt,1,no_irrigation
21.70265584596021,29.263690073243076,68.86524064846753,3.810702443689588,80.17724189907769,harvest,sandy,17,standard_cycle
31.79414150154134,24.843923594529244,75.34047647558624,26.455574498397812,36.504691481995295,seedling,sandy,1,no_irrigation
81.24560733253989,21.130271893463988,46.7730298900795,7.301403406468579,45.16532606353516,seedling,peaty,2,no_irrigation
60.39571515257697,38.37735455781575,40.78384480147536,12.647369433565204,73.49456515745304,harvest,sandy,16,short_cycle
39.07225096433369,19.309353404643613,44.773857298405865,3.146123298046245,69.95639312351113,flowering,silt,16,short_cycle
70.616161718574,21.59198573984721,69.67379966687152,14.506615377128828,64.51648832072357,vegetative,loam,10,no_irrigation
19.054740798686275,21.66846332834705,85.23487110022933,23.206790071633744,59.03715443221699,harvest,sandy,16,standard_cycle
35.481776596876,37.586011300650995,73.50416238090047,5.697319324299574,85.5686877260372,seedling,loam,19,standard_cycle
25.618671725148687,31.91063309381598,73.63912273850107,3.0550597654995286,82.89055602275093,harvest,silt,7,deep_irrigation
56.43067404166399,20.535643216870362,90.6121840805732,4.466699067635398,98.46614669584149,seedling,loam,9,short_cycle
32.57616395873942,18.093244523902094,92.85562116967233,12.898120372078083,99.48061829581866,harvest,clay,9,standard_cycle
19.627621742595394,24.82953692024452,74.57809191554637,42.71502915263693,22.298453840095434,fruiting,clay,20,no_irrigation
42.5755893163269,18.903603034038557,65.58286875979394,0.3784763147390496,19.02707188433078,harvest,peaty,10,short_cycle
42.127683898357844,22.71537101775431,83.51891278685791,2.806401994122873,98.94426279076227,fruiting,clay,10,short_cycle
41.212878298149754,38.682568907074014,76.29715949424796,0.07695415518109591,83.75409104369442,fruiting,clay,20,short_cycle
70.6823110395818,36.374480053427476,90.32473609319378,17.489611899830045,23.569333473379256,flowering,loam,21,no_irrigation
50.78806113232088,36.12794873477628,41.26417169386312,38.55532195567324,24.764615010097053,fruiting,silt,7,no_irrigation
65.43465082302873,38.950203793567525,87.66506290297623,24.207854068431033,57.91710691681697,flowering,clay,0,no_irrigation
78.54419715635166,34.672110129432404,52.74391544837457,11.393448176521026,81.75696136736447,harvest,peaty,11,no_irrigation
64.31789415785275,18.749446917135124,84.42784658930424,13.11087643189832,18.61202606492142,vegetative,loam,13,no_irrigation
35.190532372347704,31.7674043227508,91.3471479790744,9.079628651268436,34.84220236398,flowering,sandy,5,standard_cycle
